_id,kid,action,requestPayload.profile.age,requestPayload.profile.currentLevel,responsePayload.confidence,responsePayload.caution_note,responsePayload.recommended_pictograms[0].pictogram_id,responsePayload.recommended_pictograms[1].pictogram_id,responsePayload.recommended_pictograms[2].pictogram_id,responsePayload.recommended_pictograms[3].pictogram_id,responsePayload.recommended_pictograms[0].label,responsePayload.recommended_pictograms[1].label,responsePayload.recommended_pictograms[2].label,responsePayload.recommended_pictograms[3].label,responsePayload.recommended_pictograms[0].category,responsePayload.recommended_pictograms[1].category,responsePayload.recommended_pictograms[2].category,responsePayload.recommended_pictograms[3].category,responsePayload.recommended_pictograms[0].reason,responsePayload.recommended_pictograms[1].reason,responsePayload.recommended_pictograms[2].reason,responsePayload.recommended_pictograms[3].reason,responsePayload.recommended_categories[0],responsePayload.recommended_categories[1],responsePayload.recommended_scenarios[0].scenario_id,responsePayload.recommended_scenarios[1].scenario_id,responsePayload.recommended_scenarios[0].title,responsePayload.recommended_scenarios[1].title,responsePayload.recommended_scenarios[0].target_level,responsePayload.recommended_scenarios[1].target_level,responsePayload.recommended_scenarios[0].reason,responsePayload.recommended_scenarios[1].reason,responsePayload.adaptation_suggestions[0],responsePayload.adaptation_suggestions[1],responsePayload.supervisor_tips[0],responsePayload.supervisor_tips[1],responsePayload.explanation,status,errorMessage,triggeredBy,createdAt,updatedAt,__v,requestPayload.role,requestPayload.query,responsePayload.answer,responsePayload.reasoning_summary,responsePayload.recommendations[0],responsePayload.recommendations[1],requestPayload.text,requestPayload.pictogramLabels[0],requestPayload.pictogramLabels[1],requestPayload.language,responsePayload.corrected_text,responsePayload.normalized_text,responsePayload.suggestions[0],requestPayload.context.kidName,requestPayload.context.kidId,requestPayload.topK,responsePayload.retrieved_chunks[0].score,responsePayload.retrieved_chunks[1].score,responsePayload.retrieved_chunks[2].score,responsePayload.retrieved_chunks[0].question,responsePayload.retrieved_chunks[1].question,responsePayload.retrieved_chunks[2].question,responsePayload.retrieved_chunks[0].answer,responsePayload.retrieved_chunks[1].answer,responsePayload.retrieved_chunks[2].answer,requestPayload.rawText,responsePayload.correctedText,requestPayload.latestScores[0],requestPayload.latestScores[1],requestPayload.latestScores[2],responsePayload.recommendationCount,requestPayload.filename,responsePayload.text,requestPayload.kidId,requestPayload.history[0].label,requestPayload.history[1].label,requestPayload.history[2].label,requestPayload.history[3].label,requestPayload.history[4].label,requestPayload.history[5].label,requestPayload.history[0].category,requestPayload.history[1].category,requestPayload.history[2].category,requestPayload.history[3].category,requestPayload.history[4].category,requestPayload.history[5].category,requestPayload.history[0].score,requestPayload.history[1].score,requestPayload.history[2].score,requestPayload.history[3].score,requestPayload.history[4].score,requestPayload.history[5].score,requestPayload.profile.kidId,requestPayload.profile.name,requestPayload.profile.objectives[0],requestPayload.profile.objectives[1],requestPayload.profile.objectives[2],requestPayload.profile.latestScores[0],requestPayload.profile.latestScores[1],requestPayload.profile.latestScores[2],requestPayload.profile.latestScores[3],requestPayload.profile.latestScores[4],requestPayload.profile.previousRecommendations[0],requestPayload.profile.previousRecommendations[1],requestPayload.profile.previousRecommendations[2],requestPayload.profile.previousRecommendations[3],requestPayload.previousRecommendations[0],requestPayload.previousRecommendations[1],requestPayload.previousRecommendations[2],requestPayload.previousRecommendations[3]
69e4c7dfcb7f0b4b892ea522,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T12:17:35.374Z,2026-04-19T12:17:35.374Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4ca8bcb7f0b4b892ea530,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T12:28:59.846Z,2026-04-19T12:28:59.846Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4ca8bcb7f0b4b892ea532,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T12:28:59.852Z,2026-04-19T12:28:59.852Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4caaccb7f0b4b892ea53a,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T12:29:32.943Z,2026-04-19T12:29:32.943Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4caaccb7f0b4b892ea53d,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T12:29:32.946Z,2026-04-19T12:29:32.946Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4db9ccb7f0b4b892ea547,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:41:49.001Z,2026-04-19T13:41:49.001Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4db9dcb7f0b4b892ea54c,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:41:49.068Z,2026-04-19T13:41:49.068Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4dd24cb7f0b4b892ea554,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:48:20.330Z,2026-04-19T13:48:20.330Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4dd24cb7f0b4b892ea556,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:48:20.501Z,2026-04-19T13:48:20.501Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4df81cb7f0b4b892ea563,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:58:25.045Z,2026-04-19T13:58:25.045Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4df81cb7f0b4b892ea565,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:58:25.133Z,2026-04-19T13:58:25.133Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4dfd1cb7f0b4b892ea56f,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:59:45.753Z,2026-04-19T13:59:45.753Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4dfd1cb7f0b4b892ea571,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T13:59:45.757Z,2026-04-19T13:59:45.757Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e1dfcb7f0b4b892ea57d,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:08:31.903Z,2026-04-19T14:08:31.903Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e1dfcb7f0b4b892ea57f,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:08:32.026Z,2026-04-19T14:08:32.026Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e280cb7f0b4b892ea591,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:11:12.146Z,2026-04-19T14:11:12.146Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e280cb7f0b4b892ea593,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:11:12.183Z,2026-04-19T14:11:12.183Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e281cb7f0b4b892ea597,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:11:13.035Z,2026-04-19T14:11:13.035Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e281cb7f0b4b892ea599,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:11:13.039Z,2026-04-19T14:11:13.039Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e432cb7f0b4b892ea5a5,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:18:26.894Z,2026-04-19T14:18:26.894Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e848cb7f0b4b892ea5c1,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:35:52.693Z,2026-04-19T14:35:52.693Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e4e848cb7f0b4b892ea5c3,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T14:35:52.709Z,2026-04-19T14:35:52.709Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e52fafb473aad666b4e7db,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:40:31.326Z,2026-04-19T19:40:31.326Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
